time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z
1282.0,-1.2319046998224348,-2.705143866658938,-2.2327184611789836,2.0023897156242434,1.2385417672348173,3.073487760091654,-0.00513024827160104,1.0001512775441328,0.12148506922692451
1283.0,-1.2318090923723322,-2.7041529608066357,-2.2338561073069925,2.0006917943532034,1.2383293055732962,3.0740712132262056,-0.00513025087634883,1.0001141132844453,0.12167440724759009
1284.0,-1.2317142850598966,-2.7031596706156282,-2.2349918275229856,1.9989892436163919,1.238118613578005,3.074655456822427,-0.005130253475966976,1.000077281199537,0.12186381016675717
1285.0,-1.2316202795922122,-2.702163989921521,-2.2361256143271255,1.9972820519577197,1.2379096952460433,3.0752404847929764,-0.005130256070447481,1.0000407814027354,0.12205327740165853
1286.0,-1.2315270776636658,-2.701165912572704,-2.2372574601884727,1.9955702079201587,1.237702554545555,3.0758262910225147,-0.005130258659782361,1.0000046140063454,0.12224280836932902
1287.0,-1.231434680955871,-2.700165432430836,-2.2383873575449824,1.993853700046127,1.237497195415532,3.0764128693678736,-0.005130261243963649,0.9999687791216492,0.12243240248660743
1288.0,-1.2313430911375962,-2.699162543371326,-2.2395152988034983,1.9921325168778776,1.237293621765629,3.0770002136582217,-0.005130263822983395,0.9999332768589057,0.12262205917013821
1289.0,-1.2312523098646908,-2.6981572392838267,-2.240641276339748,1.9904066469578945,1.237091837475972,3.0775883176952377,-0.005130266396833664,0.9998981073273506,0.12281177783637334
1290.0,-1.2311623387800128,-2.6971495140727337,-2.2417652824983434,1.9886760788292972,1.236891846396972,3.07817717525328,-0.005130268965506534,0.9998632706351961,0.12300155790157405
1291.0,-1.2310731795133554,-2.6961393616576843,-2.242887309592782,1.9869408010362437,1.2366936523491374,3.0787667800795653,-0.005130271528994103,0.9998287668896298,0.12319139878181269
1292.0,-1.2309848336813765,-2.6951267759740687,-2.2440073499054503,1.9852008021243486,1.2364972591228889,3.0793571258943433,-0.005130274087288485,0.9997945961968151,0.12338129989297446
1293.0,-1.2308973028875265,-2.694111750973543,-2.245125395687626,1.9834560706411009,1.2363026704783746,3.0799482063910752,-0.005130276640381806,0.9997607586618907,0.12357126065075924
1294.0,-1.230810588721978,-2.6930942806245457,-2.2462414391594927,1.98170659513629,1.2361098901452874,3.080540015236619,-0.005130279188266212,0.9997272543889699,0.12376128047068344
1295.0,-1.2307246927615552,-2.692074358912827,-2.2473554725101437,1.9799523641624415,1.2359189218226834,3.0811325460714087,-0.005130281730933863,0.9996940834811412,0.12395135876808164
1296.0,-1.2306396165696634,-2.691051979841975,-2.248467487897599,1.9781933662752516,1.2357297691787983,3.0817257925096424,-0.005130284268376936,0.9996612460404666,0.12414149495810858
1297.0,-1.2305553616962208,-2.690027137433955,-2.249577477448817,1.976429590034035,1.235542435850871,3.0823197481394686,-0.005130286800587623,0.9996287421679828,0.12433168845574086
1298.0,-1.2304719296775886,-2.6889998257296495,-2.2506854332597146,1.9746610240021765,1.235356925444963,3.082914406523179,-0.005130289327558133,0.9995965719636996,0.12452193867577871
1299.0,-1.2303893220365032,-2.6879700387894045,-2.251791347395185,1.972887656747588,1.2351732415357812,3.0835097611973956,-0.00513029184928069,0.9995647355266005,0.12471224503284785
1300.0,-1.2303075402820078,-2.6869377706935857,-2.2528952118891215,1.971109476843175,1.2349913876665024,3.084105805673271,-0.005130294365747537,0.9995332329546419,0.12490260694140132
1301.0,-1.2302265859093853,-2.685903015543135,-2.25399701874444,1.9693264728673054,1.234811367348598,3.0847025334366776,-0.00513029687695093,0.999502064344753,0.12509302381572115
1302.0,-1.2301464604000916,-2.6848657674601344,-2.2550967599331098,1.967538633404291,1.2346331840616607,3.085299937948413,-0.0051302993828831415,0.9994712297928354,0.12528349506992037
1303.0,-1.230067165221689,-2.683826020588379,-2.256194427396179,1.9657459470448684,1.234456841253232,3.0858980126443942,-0.005130301883536463,0.9994407293937628,0.12547402011794453
1304.0,-1.2299887018277809,-2.682783769093951,-2.2572900130438107,1.9639484023866927,1.2342823423386313,3.0864967509358636,-0.005130304378903198,0.9994105632413809,0.1256645983735738
1305.0,-1.2299110716579453,-2.681739007165801,-2.2583835087553155,1.9621459880348358,1.2341096907007858,3.087096146209592,-0.005130306868975671,0.9993807314285067,0.1258552292504246
1306.0,-1.2298342761376728,-2.680691729016338,-2.2594749063791895,1.9603386926022899,1.2339388896900645,3.0876961918280847,-0.005130309353746219,0.9993512340469289,0.12604591216195138
1307.0,-1.2297583166782986,-2.6796419288820204,-2.260564197733155,1.9585265047104818,1.2337699426241062,3.0882968811297915,-0.005130311833207197,0.9993220711874069,0.1262366465214486
1308.0,-1.2296831946769424,-2.6785896010239574,-2.2616513746042037,1.9567094129897904,1.2336028527876597,3.0888982074293154,-0.005130314307350976,0.9992932429396708,0.1264274317420523
1309.0,-1.2296089115164435,-2.677534739728513,-2.2627364287486404,1.9548874060800738,1.2334376234324158,3.0895001640176254,-0.005130316776169943,0.9992647493924214,0.12661826723674208
1310.0,-1.2295354685652986,-2.6764773393079175,-2.263819351892133,1.9530604726312002,1.2332742577768459,3.0901027441622713,-0.0051303192396565025,0.9992365906333291,0.1268091524183429
1311.0,-1.2294628671776004,-2.675417394100883,-2.264900135729764,1.9512286013035922,1.2331127590060398,3.0907059411075988,-0.005130321697803074,0.9992087667490352,0.12700008669952678
1312.0,-1.2293911086929763,-2.6743548984732284,-2.265978771926082,1.9493917807687695,1.2329531302715473,3.0913097480749703,-0.005130324150602095,0.9991812778251495,0.1271910694928147
1313.0,-1.2293201944365266,-2.6732898468185073,-2.2670552521151603,1.9475499997099077,1.2327953746912177,3.0919141582629823,-0.005130326598046017,0.9991541239462521,0.1273821002105783
1314.0,-1.2292501257187656,-2.6722222335586427,-2.2681295679006563,1.9457032468223985,1.2326394953490438,3.092519164847688,-0.005130329040127312,0.9991273051958917,0.12757317826504191
1315.0,-1.2291809038355614,-2.671152053144566,-2.269201710855873,1.9438515108144179,1.2324854952950066,3.093124760982824,-0.005130331476838464,0.9991008216565858,0.12776430306828407
1316.0,-1.2291125300680776,-2.670079300056866,-2.270271672523823,1.9419947804075042,1.2323333775449208,3.093730939800031,-0.005130333908171976,0.9990746734098209,0.12795547403223956
1317.0,-1.2290450056827136,-2.6690039688064404,-2.271339444417302,1.940133044337144,1.2321831450802823,3.0943376944090866,-0.005130336334120368,0.9990488605360515,0.12814669056870107
1318.0,-1.2289783319310488,-2.6679260539351533,-2.272405018018952,1.9382662913533588,1.2320348008481172,3.0949450178981324,-0.005130338754676174,0.9990233831147004,0.1283379520893211
1319.0,-1.2289125100497835,-2.666845550016502,-2.273468384781343,1.9363945102213105,1.2318883477608322,3.095552903333906,-0.005130341169831948,0.9989982412241583,0.1285292580056138
1320.0,-1.2288475412606836,-2.6657624516562834,-2.274529536127046,1.9345176897219014,1.2317437886960667,3.0961613437619735,-0.005130343579580258,0.9989734349417831,0.12872060772895663
