time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
1396.0,1.4231510914832055,-0.9905499197382215,1.3313815074114645,-1.738958073552809,-1.596340721675425,-0.14541498254790905,-0.005256110802292824,1.2641093730926514,0.30386021733283997,0.9961947951816692,-9.542800015831869e-06,-8.755690643898327e-07,0.08715463247080116
1397.0,1.409056197891595,-0.9998117535710882,1.3450748343680232,-1.7437611605086099,-1.598759866630529,-0.15930568869186573,0.012260041199624538,1.256378412246704,0.30522340536117554,0.9961947990179402,-9.606659481433485e-06,-9.265546256639338e-07,0.08715458861390794
1398.0,1.4091216180193207,-0.9898059888500828,1.3302714349817177,-1.7389617239860005,-1.598748650406029,-0.15924121209613193,0.013527126051485538,1.2646781206130981,0.303818017244339,0.9961947951809911,-9.615926526845084e-06,-8.527057695780544e-07,0.08715463247074207
1399.0,1.4091543280831835,-0.98480310648958,1.3228697352885648,-1.7365620057246955,-1.598743042293779,-0.15920897379826504,0.014156290329992771,1.268804669380188,0.30309033393859863,0.9961947990184508,-9.56017475925959e-06,-8.511042318525281e-07,0.08715458861395256
1400.0,1.4091870381470464,-0.9798002241290773,1.315468035595412,-1.7341622874633909,-1.598737434181529,-0.15917673550039813,0.014782654121518135,1.2729154825210571,0.3023461401462555,0.9961947960353057,-9.527352595611862e-06,-8.590334728405052e-07,0.08715462271542054
1401.0,1.4092197482109092,-0.9747973417685746,1.3080663359022593,-1.7317625692020862,-1.598731826069279,-0.15914449720253124,0.015406401827931404,1.2770109176635742,0.30158525705337524,0.996194794541124,-9.654304075531869e-06,-8.655337846860026e-07,0.08715463978018113
1402.0,1.4149873558137878,-0.9762943193910991,1.311913412702495,-1.7357182806514444,-1.615680571170802,-0.22743077657029176,0.014393609017133713,1.2751315832138062,0.301072359085083,0.995401977512173,0.037575566021507203,0.005718430173382637,0.0879220083902258
1403.0,1.417871159615227,-0.9770428082023614,1.313836951102613,-1.7376961363761234,-1.6241549437215634,-0.26157391625417203,0.013894742354750633,1.274208426475525,0.3008577227592468,0.9944473107175412,0.05634246322934447,0.008558789396465363,0.08846931766418785
1404.0,1.420754963416666,-0.9777912970136238,1.3157604895027306,-1.7396739921008024,-1.632629316272325,-0.2957170559380523,0.013400008901953697,1.2732963562011719,0.3006706237792969,0.993121231649882,0.07508218340959479,0.011382438125533705,0.08912533356452546
1405.0,1.4236387672181052,-0.978539785824886,1.3176840279028486,-1.7416518478254817,-1.6411036888230865,-0.3298601956219326,0.012909685261547565,1.2723957300186157,0.30051130056381226,0.9914245275540289,0.0937869900707957,0.014186873790614422,0.08988959489162436
1406.0,1.4265225710195446,-0.9792882746361483,1.3196075663029663,-1.7436297035501607,-1.649578061373848,-0.36400333530581286,0.012423074804246426,1.27150559425354,0.3003794550895691,0.9893581395596767,0.11244907541277303,0.016969162044428332,0.09076191197489109
1407.0,1.4294063748209838,-0.9800367634474106,1.3215311047030842,-1.7456075592748397,-1.6580524339246094,-0.3981464749896931,0.011940278112888336,1.2706270217895508,0.3002754747867584,0.9869232136800854,0.13106096760779862,0.019726478208270764,0.0917412618540775
1408.0,1.432290178622423,-0.9807852522586729,1.323454643103202,-1.747585414999519,-1.6665268064753709,-0.4322896146735733,0.011460771784186363,1.269759178161621,0.30019906163215637,0.9841209936125863,0.14961498738049628,0.022456177690080712,0.0928275043597601
1409.0,1.4351739824238623,-0.9815337410699352,1.3253781815033199,-1.749563270724198,-1.6750011790261325,-0.46643275435745357,0.010984005406498909,1.26890230178833,0.3001507520675659,0.9809529125857317,0.16810376682804734,0.025155687304623222,0.09401966955921118
1410.0,1.4380577862253014,-0.9822822298811975,1.3273017199034376,-1.751541126448877,-1.683475551576894,-0.5005758940413338,0.010509983636438847,1.2680562734603882,0.30012935400009155,0.9774205270631264,0.1865197448874637,0.027821984003183132,0.09531754953250934
1411.0,1.4409415900267406,-0.9830307186924597,1.3292252583035555,-1.7535189821735562,-1.6919499241276554,-0.5347190337252141,0.010038099251687527,1.2672213315963745,0.3001359701156616,0.9735256420572994,0.2048553496537952,0.03045279113284987,0.09671989189077584
1412.0,1.4438253938281798,-0.983779207503722,1.3311487967036735,-1.7554968378982352,-1.7004242966784169,-0.5688621734090944,0.00956828985363245,1.2663975954055786,0.30017024278640747,0.969270092857236,0.22310342901484376,0.03304513127979491,0.09822609812593089
1413.0,1.4467091976296191,-0.9845276963149844,1.3330723351037912,-1.7574746936229142,-1.7088986692291783,-0.6030053130929747,0.009099669754505157,1.2655839920043945,0.3002321720123291,0.9646560258913747,0.24125626027288863,0.035596341711695484,0.09983520945710493
1414.0,1.4495930014310583,-0.9852761851262466,1.3349958735039091,-1.7594525493475934,-1.7173730417799398,-0.637148452776855,0.008632911369204521,1.2647818326950073,0.3003217279911041,0.9596856501411664,0.2593066282762127,0.03810403974385059,0.1015460860907393
1415.0,1.4524768052324974,-0.9860246739375089,1.3369194119040269,-1.7614304050722724,-1.7258474143307012,-0.6712915924607352,0.008166719228029251,1.2639901638031006,0.3004388213157654,0.9543612201968374,0.2772475107784681,0.040565467511259626,0.1033582217200927
1416.0,1.4553606090339368,-0.9867731627487712,1.3388429503041448,-1.7634082607969515,-1.7343217868814629,-0.7054347321446154,0.0077011920511722565,1.2632092237472534,0.30058351159095764,0.9486854253790024,0.295071321999489,0.04297797526680877,0.10526999690747929
1417.0,1.458244412835376,-0.9875216515600335,1.3407664887042625,-1.7653861165216307,-1.7427961594322243,-0.7395778718284957,0.007236359640955925,1.2624391317367554,0.30075573921203613,0.9426608439323454,0.31277112595152373,0.04533895444322669,0.10728063803766928
1418.0,1.4611282166368151,-0.9882701403712958,1.3426900271043805,-1.7673639722463097,-1.7512705319829858,-0.7737210115123759,0.006771394982933998,1.2616791725158691,0.300955593585968,0.9362903660256559,0.3303396351090648,0.04764597768110583,0.10938892436789428
1419.0,1.4640120204382545,-0.9890186291825581,1.3446135655044982,-1.7693418279709887,-1.7597449045337472,-0.8078641511962562,0.006306381896138191,1.260929822921753,0.30118268728256226,0.9295769092166598,0.34777002578783495,0.04989641841374705,0.11159357707417997
1420.0,1.4668958242396937,-0.9897671179938203,1.3465371039046161,-1.771319683695668,-1.7682192770845087,-0.8420072908801365,0.00584058091044426,1.2601908445358276,0.3014371991157532,0.9225236004865532,0.3650552606052543,0.05208785412846711,0.11389345328879881
1421.0,1.4697796280411328,-0.9905156068050827,1.3484606423047338,-1.773297539420347,-1.7766936496352703,-0.8761504305640168,0.005374148488044739,1.2594622373580933,0.30171912908554077,0.9151337563886823,0.38218838627732404,0.05421795733674024,0.1162869657997238
1422.0,1.472663431842572,-0.991264095616345,1.3503841807048518,-1.775275395145026,-1.7851680221860318,-0.910293570247897,0.004906222224235535,1.2587441205978394,0.3020284175872803,0.9074107417469867,0.3991627235604363,0.05628389438641946,0.1187728467062086
1423.0,1.4755472356440114,-0.9920125844276072,1.3523077191049695,-1.7772532508697052,-1.7936423947367932,-0.9444367099317773,0.004436925053596497,1.2580363750457764,0.30236512422561646,0.8993581814580862,0.4159713790919473,0.058283593250520085,0.12134947869090845
1424.0,1.4784310394454505,-0.9927610732388695,1.3542312575050874,-1.7792311065943842,-1.8021167672875547,-0.9785798496156576,0.003965612500905991,1.257338523864746,0.3027293384075165,0.8909797173134438,0.4326077994424196,0.06021458331031654,0.12401547949513392
1425.0,1.472619751936343,-0.9952287495593973,1.3617650655883515,-1.7846059926074433,-1.7847631559631867,-0.9400502088682808,0.004415538161993027,1.254754900932312,0.2989996075630188,0.9015150201077501,0.41253062587727407,0.05481041735386754,0.11868011367926228
1426.0,1.4697141081817895,-0.9964625877196612,1.3655319696299835,-1.787293435613973,-1.7760863503010027,-0.9207853884945926,0.004620101302862167,1.2534774541854858,0.2971780598163605,0.9065873167100321,0.4023854662137005,0.05204782491873442,0.11608788774766951
1427.0,1.4668084644272357,-0.9976964258799251,1.3692988736716154,-1.7899808786205025,-1.7674095446388187,-0.9015205681209042,0.004811424762010574,1.2522095441818237,0.29538536071777344,0.9115280426469972,0.3921717302035335,0.04924566186240377,0.11354658200507387
1428.0,1.463902820672682,-0.998930264040189,1.3730657777132473,-1.792668321627032,-1.7587327389766347,-0.8822557477472158,0.004989456385374069,1.2509510517120361,0.2936214208602905,0.9163360705701098,0.38189153726441344,0.04640465018495039,0.11105704830926375
1429.0,1.4609971769181285,-1.0001641022004528,1.3768326817548795,-1.7953557646335616,-1.7500559333144508,-0.8629909273735274,0.005154862999916077,1.2497024536132812,0.29188665747642517,0.92101060687108,0.3715465069227747,0.043525697973916755,0.10861937598942872
1430.0,1.4580915331635746,-1.0013979403607167,1.3805995857965114,-1.7980432076400912,-1.7413791276522668,-0.8437261069998392,0.00530783087015152,1.2484631538391113,0.29018086194992065,0.9255506458786801,0.36113868088704576,0.040609330655806304,0.1062343510565675
1431.0,1.455185889409021,-1.0026317785209806,1.3843664898381434,-1.8007306506466207,-1.7327023219900826,-0.8244612866261508,0.0054487194865942,1.2472338676452637,0.28850415349006653,0.9299553554850721,0.35066985928898364,0.03765626131443679,0.10390232227768685
